"gdlcode";"continent";"iso_code";"sup";"lon";"lat";"country";"year";"region";"idh";"idh_vie";"idh_rev";"idh_edu";"edu_esp";"edu_moy";"esp_vie";"pib_hab";"pop"
"ETHr111";"Africa";"ETH";587;41,9409311732836;9,60926642866287;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GABr101";"Africa";"GAB";19608;10,0486710259493;0,283593891866364;"Gabon";1992;"Estuaire";0,563;0,589;0,708;0,428;10,8;3,8;58,3;10880;55
"GABr102";"Africa";"GAB";33547;13,7221653599407;-1,3337447536096;"Gabon";1992;"Haut Ogooue";0,614;0,713;0,75;0,432;11,1;3,8;66,4;14360;111
"GABr103";"Africa";"GAB";16987;10,6020315019431;-0,437101027289471;"Gabon";1992;"Moyen Ogooue";0,585;0,647;0,71;0,437;11;3,9;62,1;11020;48
"GABr104";"Africa";"GAB";39542;11,2345781624072;-1,63727290876279;"Gabon";1992;"Ngounie";0,542;0,641;0,647;0,384;10,9;2,4;61,7;7270;69
"GABr105";"Africa";"GAB";21980;11,1243459065634;-3,0491129000894;"Gabon";1992;"Nyanga";0,541;0,61;0,652;0,397;11;2,7;59,6;7510;39
"GABr106";"Africa";"GAB";44036;12,8531431878189;0,471998030710428;"Gabon";1992;"Ogooue Ivindo";0,549;0,633;0,642;0,407;10,7;3,3;61,2;6990;52
"GABr107";"Africa";"GAB";28009;12,6517025708246;-0,836139268257365;"Gabon";1992;"Ogooue Lolo";0,561;0,693;0,679;0,374;10,6;2,4;65,1;8970;40
"GABr108";"Africa";"GAB";23942;9,69767933682111;-1,62183603154774;"Gabon";1992;"Ogooue Maritime";0,581;0,672;0,704;0,415;10,3;3,8;63,6;10600;16
"GABr109";"Africa";"GAB";37863;11,953160869341;1,39696134616989;"Gabon";1992;"Woleu Ntem";0,537;0,528;0,669;0,438;11,3;3,7;54,3;8370;84
"GHAr101";"Africa";"GHA";24382;-2,42293858765271;5,72477584788282;"Ghana";1992;"Western";0,46;0,558;0,462;0,378;6,1;6,2;56,3;2130;1993
"GHAr102";"Africa";"GHA";9772;-1,22333699047048;5,5625245699519;"Ghana";1992;"Central";0,437;0,509;0,468;0,351;6;5,5;53,1;2210;1788
"GHAr103";"Africa";"GHA";3756;0,0466991428509981;5,80046586945987;"Ghana";1992;"Greater Accra";0,573;0,65;0,585;0,495;7;9;62,2;4800;2328
"GHAr104";"Africa";"GHA";21133;0,378105013236188;7,29471477058287;"Ghana";1992;"Volta";0,446;0,579;0,432;0,355;6;5,6;57,6;1740;1949
"GHAr105";"Africa";"GHA";19519;-0,44738828033261;6,43360201673667;"Ghana";1992;"Eastern";0,482;0,595;0,466;0,404;6,4;6,7;58,7;2190;2083
"GHAr106";"Africa";"GHA";24565;-1,46609676282035;6,7841303243031;"Ghana";1992;"Ashanti";0,484;0,616;0,485;0,38;6,1;6,3;60;2470;2433
"GHAr107";"Africa";"GHA";40121;-1,68262384616346;7,70552241257394;"Ghana";1992;"Brong Ahafo";0,422;0,528;0,446;0,318;5,4;5;54,3;1920;1323
"GHAr108";"Africa";"GHA";68435;-0,959431672625032;9,35845865853349;"Ghana";1992;"Northern";0,309;0,475;0,439;0,141;3,4;1,4;50,9;1830;937
"GHAr109";"Africa";"GHA";20441;-2,18620152126804;10,4090211928243;"Ghana";1992;"Upper West";0,325;0,491;0,43;0,162;4;1,5;51,9;1730;474
"GHAr110";"Africa";"GHA";8356;-0,769421918651531;10,7811411224583;"Ghana";1992;"Upper East";0,34;0,493;0,438;0,182;4,1;2;52,1;1820;934
"GINr101";"Africa";"GIN";33082;-13,7536375930858;11,3723432422652;"Guinea";1992;"Boke";0,258;0,453;0,375;0,101;2,6;0,9;49,4;1200;791
"GINr102";"Africa";"GIN";321;-13,5976911697669;9,58542714538627;"Guinea";1992;"Conakry";0,439;0,564;0,564;0,265;4,7;4,1;56,6;4180;981
"GINr103";"Africa";"GIN";38394;-10,6525656914847;10,4599302692978;"Guinea";1992;"Faranah";0,267;0,439;0,363;0,12;3;1,1;48,5;1110;552
"GINr104";"Africa";"GIN";70672;-9,31283041922189;10,5625828606629;"Guinea";1992;"Kankan";0,229;0,421;0,377;0,076;1,9;0,7;47,4;1210;879
"GINr105";"Africa";"GIN";27678;-13,1091775152554;10,2319054933173;"Guinea";1992;"Kindia";0,252;0,419;0,384;0,1;2,8;0,7;47,2;1270;928
"GINr106";"Africa";"GIN";22680;-12,0076993374333;11,7565484447996;"Guinea";1992;"Labe";0,239;0,455;0,365;0,083;2,3;0,5;49,6;1120;714
"GINr107";"Africa";"GIN";16602;-12,0643834521989;10,6423247491727;"Guinea";1992;"Mamou";0,237;0,429;0,367;0,085;2,6;0,4;47,9;1130;482
"GINr108";"Africa";"GIN";36691;-8,8378458782906;8,43520043084933;"Guinea";1992;"N Zerekore";0,272;0,415;0,365;0,133;3,1;1,4;46,9;1120;1504
"GMBr101";"Africa";"GMB";5;-16,5936461608096;13,4502332178137;"Gambia";1992;"Banjul";0,457;0,63;0,555;0,273;5,7;3,5;61;3950;205
"GMBr102";"Africa";"GMB";33;-16,6483350227442;13,4455944509701;"Gambia";1992;"Kanifing";0,424;0,571;0,521;0,256;5,5;3,1;57,1;3140;143
"GMBr103";"Africa";"GMB";2151;-16,3786700538486;13,2233910668051;"Gambia";1992;"Brikama";0,347;0,542;0,419;0,184;4,9;1,4;55,2;1600;129
"GMBr104";"Africa";"GMB";1133;-15,7456605865354;13,3828707534276;"Gambia";1992;"Mansakonko";0,298;0,51;0,396;0,131;4;0,6;53,2;1380;133
"GMBr105";"Africa";"GMB";2398;-16,0121577886334;13,5163983683624;"Gambia";1992;"Kerewan";0,287;0,527;0,4;0,113;3,1;0,8;54,3;1410;126
"GMBr106";"Africa";"GMB";2540;-14,8904959191701;13,5731315126583;"Gambia";1992;"Kuntaur";0,267;0,457;0,375;0,111;3,4;0,4;49,7;1190;143
"GMBr107";"Africa";"GMB";7;-14,76605603532;13,5342478654184;"Gambia";1992;"Janjabureh";0,268;0,491;0,382;0,102;2,5;1;51,9;1260;128
"GMBr108";"Africa";"GMB";1465;-14,1796589370539;13,4225523252243;"Gambia";1992;"Basse";0,286;0,442;0,416;0,126;3,8;0,6;48,8;1570;120
"GNBr101";"Africa";"GNB";3409;-14,962754281018;11,34808569153;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GNBr102";"Africa";"GNB";2983;-15,1754109298094;11,6491242069713;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GNBr103";"Africa";"GNB";4773;-15,2724637530781;12,2548107970022;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GNBr104";"Africa";"GNB";267;-15,6935154487554;11,9341011965385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GNBr105";"Africa";"GNB";165;-16,1448606255506;11,1044987096657;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GNBr106";"Africa";"GNB";5459;-14,7342648932958;12,1957490235005;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GNBr107";"Africa";"GNB";10147;-14,122346518921;12,1425089143017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GNBr108";"Africa";"GNB";5020;-16,0241295580041;12,2264084452536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GNBr109";"Africa";"GNB";60;-15,6092690484411;11,873912209942;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GNQr101";"Africa";"GNQ";1671;8,69067228355474;3,48338480588181;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GNQr102";"Africa";"GNQ";8439;10,3707140590122;1,49561598266157;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GNQr103";"Africa";"GNQ";2872;10,936816397852;2,03522009107622;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GNQr104";"Africa";"GNQ";6921;9,82563615186096;1,52705593272075;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GNQr105";"Africa";"GNQ";7124;10,985075770266;1,51205057658553;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"KENr101";"Africa";"KEN";368;36,8932945439241;-1,31604343833088;"Kenya";1992;"Nairobi";0,569;0,595;0,697;0,445;7,1;7,5;58,7;10090;1212
"KENr102";"Africa";"KEN";12515;36,867723901605;-0,596636125901386;"Kenya";1992;"Central";0,518;0,685;0,535;0,38;8,2;4,6;64,5;3460;3467
"KENr103";"Africa";"KEN";84857;39,3176708420498;-2,48805325202619;"Kenya";1992;"Coast";0,449;0,544;0,561;0,295;6,6;3,3;55,4;4110;2337
"KENr104";"Africa";"KEN";159339;37,8991208650617;1,13956754097751;"Kenya";1992;"Eastern";0,478;0,629;0,509;0,342;7,9;3,7;60,9;2910;4792
"KENr105";"Africa";"KEN";16073;34,4763951810479;-0,483376203284121;"Kenya";1992;"Nyanza";0,421;0,439;0,48;0,355;8,5;3,5;48,5;2400;3742
"KENr106";"Africa";"KEN";180082;35,9224045828615;1,06967158222433;"Kenya";1992;"Rift Valley";0,491;0,641;0,516;0,357;8,2;3,9;61,7;3050;5512
"KENr107";"Africa";"KEN";7181;34,5003083682895;0,485977955467388;"Kenya";1992;"Western";0,47;0,543;0,505;0,379;8,3;4,5;55,3;2840;3594
"KENr108";"Africa";"KEN";127328;40,2293161149869;1,32932802915714;"Kenya";1992;"North Eastern";0,296;0,474;0,412;0,133;4,2;0,5;50,8;1530;919
"LBRr101";"Africa";"LBR";2304;-10,8059024742792;6,71481241678389;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LBRr102";"Africa";"LBR";8931;-9,66397429998844;6,93334799455013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LBRr103";"Africa";"LBR";8869;-10,3270488792101;7,40337637740389;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LBRr104";"Africa";"LBR";7955;-9,81496525878625;6,21480460685332;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LBRr105";"Africa";"LBR";4481;-11,0398199333042;7,08715871050886;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LBRr106";"Africa";"LBR";11350;-8,23791663392827;5,95376893709;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LBRr107";"Africa";"LBR";3287;-8,20405991196;4,79105746998344;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LBRr108";"Africa";"LBR";10555;-9,88206741932574;7,97718547601404;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LBRr109";"Africa";"LBR";2598;-10,2807582913199;6,48455016450303;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LBRr110";"Africa";"LBR";2078;-7,74405120735759;4,67326856583148;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LBRr111";"Africa";"LBR";1609;-10,5631183697477;6,54762597694603;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LBRr112";"Africa";"LBR";11715;-8,77575132920804;6,85553200413838;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LBRr113";"Africa";"LBR";5204;-9,37893927289025;5,84146232500898;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LBRr114";"Africa";"LBR";6520;-7,89422628051492;5,264187300182;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LBRr115";"Africa";"LBR";8853;-8,80243889378134;5,35005795370143;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LBYr101";"Africa";"LBY";759873;22,1456703555767;26,3034016406323;"Libya";1992;"Cyrenaica";0,725;0,773;0,838;0,589;16,3;4,1;70,2;25720;1290
"LBYr102";"Africa";"LBY";283873;13,7191460731271;30,5502602860995;"Libya";1992;"Tripolitania";0,74;0,773;0,869;0,603;16,7;4,2;70,2;31440;2819
"LBYr103";"Africa";"LBY";575910;14,8053096592028;26,1068695760301;"Libya";1992;"Fezzan";0,733;0,773;0,832;0,614;17;4,3;70,2;24650;335
"LSOr101";"Africa";"LSO";1720;28,5680198482366;-28,79693127516;"Lesotho";1992;"Butha-Buthe";0,485;0,598;0,459;0,415;9,8;4,3;58,8;2090;119
"LSOr102";"Africa";"LSO";2730;28,2394926948345;-29,0034882544288;"Lesotho";1992;"Leribe";0,476;0,562;0,47;0,409;9,4;4,4;56,5;2250;254
"LSOr103";"Africa";"LSO";1473;27,9104465808864;-29,2117560717124;"Lesotho";1992;"Berea";0,476;0,608;0,457;0,387;9,2;4;59,5;2060;207
"LSOr104";"Africa";"LSO";3774;27,8326853362795;-29,5402745109611;"Lesotho";1992;"Maseru";0,525;0,635;0,52;0,438;9,3;5,4;61,3;3130;451
"LSOr105";"Africa";"LSO";1879;27,5703328448164;-29,7765374191939;"Lesotho";1992;"Mafeteng";0,49;0,662;0,468;0,379;8,8;4,1;63;2210;206
"LSOr106";"Africa";"LSO";4183;27,7305552223472;-30,0758904307643;"Lesotho";1992;"Mohale s Hoek";0,449;0,547;0,451;0,367;8,6;3,8;55,6;1980;186
"LSOr107";"Africa";"LSO";2541;28,0344179158663;-30,3556737967543;"Lesotho";1992;"Quthing";0,444;0,577;0,423;0,358;8,7;3,5;57,5;1650;126
"LSOr108";"Africa";"LSO";2277;28,7043889044057;-29,9374719251245;"Lesotho";1992;"Qasha s Nek";0,432;0,573;0,408;0,344;8,1;3,6;57,3;1490;73
"LSOr109";"Africa";"LSO";3809;29,0046257520331;-29,1869889699635;"Lesotho";1992;"Mokhotlong";0,431;0,609;0,393;0,335;8,1;3,3;59,6;1350;103
"LSOr110";"Africa";"LSO";5024;28,619293669544;-29,5479505580116;"Lesotho";1992;"Thaba-Tseka";0,404;0,525;0,387;0,324;8;3;54,1;1300;133
"MARr101";"Africa";"MAR";30680;-5,89522023199975;34,5356425233794;"Morocco";1992;"North west";0,477;0,645;0,584;0,288;6,7;3;61,9;4790;5217
"MARr102";"Africa";"MAR";41638;-4,18031673565513;33,9809231607144;"Morocco";1992;"Centre north";0,419;0,646;0,517;0,221;5,9;1,7;62;3060;3411
"MARr103";"Africa";"MAR";32929;-6,85503619886259;32,6422309525796;"Morocco";1992;"Centre";0,491;0,717;0,577;0,286;7;2,8;66,6;4550;7366
"MARr104";"Africa";"MAR";59760;-2,56281650428407;33,441946882951;"Morocco";1992;"Eastern";0,492;0,689;0,61;0,283;7,7;2,1;64,8;5680;1627
"MARr105";"Africa";"MAR";60698;-4,80685518145333;32,0162814074943;"Morocco";1992;"Centre south";0,502;0,692;0,575;0,317;8,4;2,5;65;4500;2039
"MARr106";"Africa";"MAR";47325;-8,43944428050189;31,8837244853956;"Morocco";1992;"Tensift";0,388;0,666;0,499;0,176;4,9;1,2;63,3;2730;2912
"MARr107";"Africa";"MAR";409822;-11,5865366022783;26,3915436362441;"Morocco";1992;"South";0,405;0,619;0,546;0,197;5,2;1,6;60,2;3720;2827
"MDGr101";"Africa";"MDG";18059;47,4136972991119;-18,4066768904279;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr102";"Africa";"MDG";17915;46,8564839245727;-19,716434121357;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr103";"Africa";"MDG";6722;46,8219608684409;-19,0588669699282;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr104";"Africa";"MDG";18094;46,1259485678615;-18,5642574338027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr105";"Africa";"MDG";19971;46,611125367656;-21,45423029202;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr106";"Africa";"MDG";17909;46,6833263414982;-20,5032946082311;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr107";"Africa";"MDG";20322;47,8738588968914;-21,3278086289915;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr108";"Africa";"MDG";26061;46,1389899471805;-22,4916097053652;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr109";"Africa";"MDG";17153;47,250681713512;-23,2793375925132;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr110";"Africa";"MDG";20563;48,6931675564893;-19,1173246516069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr111";"Africa";"MDG";21461;49,3703978133323;-16,3583306770683;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr112";"Africa";"MDG";28773;48,3338542071272;-17,9472210311498;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr113";"Africa";"MDG";29491;46,2167685579142;-16,2588327272313;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr114";"Africa";"MDG";51198;48,300582717891;-15,3490030270902;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr115";"Africa";"MDG";29067;47,0096609556458;-17,2006405473779;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr116";"Africa";"MDG";41907;44,8041008719557;-17,6958030911131;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr117";"Africa";"MDG";67296;44,425773110964;-23,0713303842614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr118";"Africa";"MDG";19308;45,4513077422096;-24,8246000253213;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr119";"Africa";"MDG";29017;46,233133861984;-23,9711477437478;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr120";"Africa";"MDG";50262;44,8688735485555;-20,2419645204788;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr121";"Africa";"MDG";19082;48,9640942988807;-13,3409044289475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDGr122";"Africa";"MDG";23355;49,8138937992303;-14,3052181175922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MLIr101";"Africa";"MLI";120120;-10,2530323223572;13,84688004899;"Mali";1992;"Kayes";0,232;0,421;0,384;0,077;1,9;0,7;47,4;1270;1495
"MLIr102";"Africa";"MLI";94059;-7,67381063843486;13,6221894325882;"Mali";1992;"Koulikoro";0,238;0,431;0,388;0,081;2;0,7;48;1300;1574
"MLIr103";"Africa";"MLI";71171;-6,55195520968679;11,4274588956042;"Mali";1992;"Sikasso";0,216;0,43;0,404;0,058;1,4;0,6;48;1450;1766
"MLIr104";"Africa";"MLI";60743;-5,72426262298932;13,8226005739205;"Mali";1992;"Segou";0,229;0,42;0,396;0,072;1,8;0,7;47,3;1380;1687
"MLIr105";"Africa";"MLI";81455;-3,51539112038387;14,7144591896696;"Mali";1992;"Mopti";0,191;0,43;0,358;0,045;1,2;0,4;48;1070;1524
"MLIr106";"Africa";"MLI";503886;-3,56075985793916;20,0157925849293;"Mali";1992;"Tombouctou";0,282;0,427;0,378;0,139;3,5;1,3;47,8;1220;55
"MLIr107";"Africa";"MLI";321666;1,25978880126406;18,0076569660883;"Mali";1992;"Gao and Kidal";0,311;0,429;0,42;0,167;4;1,7;47,9;1610;99
"MLIr108";"Africa";"MLI";112;-8,00201306696414;12,6050480182632;"Mali";1992;"Bamako";0,395;0,504;0,494;0,247;5,1;3,1;52,8;2620;1111
"MOZr101";"Africa";"MOZ";130569;36,4509924456777;-13,070612785069;"Mozambique";1992;"Niassa";0,226;0,387;0,2;0,149;3,8;1,3;45,2;380;712
"MOZr102";"Africa";"MOZ";76341;39,3630655903296;-12,4678119129392;"Mozambique";1992;"Cabo delgado";0,212;0,434;0,203;0,109;2,5;1,2;48,2;380;920
"MOZr103";"Africa";"MOZ";80499;39,271248571992;-14,9507855889894;"Mozambique";1992;"Nampula";0,211;0,373;0,196;0,129;3,3;1,1;44,2;360;2266
"MOZr104";"Africa";"MOZ";102518;36,9855722277589;-16,6401807126693;"Mozambique";1992;"Zambezia";0,236;0,411;0,192;0,166;4,2;1,5;46,7;360;2232
"MOZr105";"Africa";"MOZ";100361;32,7518942165049;-15,5147314605208;"Mozambique";1992;"Tete";0,218;0,366;0,203;0,14;3,6;1,2;43,8;380;601
"MOZr106";"Africa";"MOZ";61854;33,4229186544901;-19,0523319925587;"Mozambique";1992;"Manica";0,24;0,437;0,208;0,152;3,5;1,6;48,4;400;797
"MOZr107";"Africa";"MOZ";69706;34,6892661619077;-19,0325674242963;"Mozambique";1992;"Sofala";0,222;0,372;0,212;0,138;3,3;1,4;44,2;410;1864
"MOZr108";"Africa";"MOZ";67584;34,5063506198499;-22,8098573412549;"Mozambique";1992;"Inhambane";0,25;0,402;0,226;0,171;4,4;1,4;46,1;450;1275
"MOZr109";"Africa";"MOZ";76950;32,7942728027069;-23,3219734491474;"Mozambique";1992;"Gaza";0,242;0,39;0,231;0,157;3,9;1,5;45,4;460;1391
"MOZr110";"Africa";"MOZ";24205;32,4586953621167;-25,5617308254886;"Mozambique";1992;"Maputo Provincia";0,31;0,452;0,283;0,233;5;2,8;49,4;650;975
"MOZr111";"Africa";"MOZ";258;32,5433257737059;-25,8565796713802;"Mozambique";1992;"Maputo Cidade";0,368;0,529;0,317;0,299;6,3;3,7;54,4;810;784
"MRTr101";"Africa";"MRT";187311;-7,09491154205533;18,1820741832698;"Mauritania";1992;"Hodh Charghi";0,364;0,549;0,498;0,177;3,8;2,1;55,7;2710;206
"MRTr102";"Africa";"MRT";50858;-9,83192386851766;16,5697926091803;"Mauritania";1992;"Hodh Gharbi";0,39;0,642;0,507;0,182;4,2;2;61,8;2870;221
"MRTr103";"Africa";"MRT";36027;-11,5240775851517;16,5589444376249;"Mauritania";1992;"Assaba";0,386;0,704;0,512;0,159;3,7;1,7;65,8;2960;195
"MRTr104";"Africa";"MRT";13898;-12,8386176886501;15,9935170891921;"Mauritania";1992;"Gorgol";0,34;0,612;0,531;0,121;2,8;1,3;59,8;3360;230
"MRTr105";"Africa";"MRT";33114;-13,3882976603063;17,2483440697921;"Mauritania";1992;"Brakna";0,373;0,657;0,536;0,148;3,4;1,6;62,7;3470;209
"MRTr106";"Africa";"MRT";71058;-14,8714314197901;17,9336679719234;"Mauritania";1992;"Trarza incl Nouakchott";0,469;0,635;0,636;0,255;5;3,5;61,3;6730;740
"MRTr107";"Africa";"MRT";223316;-10,2300912671205;21,0391654012753;"Mauritania";1992;"Adrar";0,389;0,511;0,543;0,213;4,8;2,4;53,2;3640;47
"MRTr108";"Africa";"MRT";17055;-15,9763047322186;20,8346086995426;"Mauritania";1992;"Nouadhibou";0,485;0,636;0,713;0,252;4,7;3,6;61,4;11230;84
"MRTr109";"Africa";"MRT";95693;-10,4013131817105;18,5806956635896;"Mauritania";1992;"Tagant";0,39;0,726;0,5;0,163;3,6;1,9;67,2;2750;46
"MRTr110";"Africa";"MRT";10607;-12,1178546142655;15,3722702011035;"Mauritania";1992;"Guidimagha";0,296;0,536;0,529;0,091;2,3;0,8;54,8;3330;133
"MRTr111";"Africa";"MRT";260127;-9,70631435828962;24,2013705820291;"Mauritania";1992;"Tiris-Zemmour";0,46;0,584;0,671;0,248;5,1;3,1;57,9;8520;30
"MRTr112";"Africa";"MRT";45089;-15,1247784048519;19,9869597964226;"Mauritania";1992;"Inchiri";0,46;0,55;0,652;0,271;6;3,2;55,7;7470;6
"MUSr101";"Africa";"MUS";451;57,6210113797313;-20,1541818633517;"Mauritius";1992;"North (Port Louis, Pamplemousses, Riviere du Rempart, Flacq, Moka)";0,628;0,774;0,675;0,474;10,1;5,8;70,3;8710;506
"MUSr102";"Africa";"MUS";663;57,5205610370125;-20,3137830978032;"Mauritius";1992;"South (Grand Port, Savanne, Plaines Wilhems, Black River)";0,64;0,774;0,685;0,495;10,5;6,1;70,3;9290;545
"MUSr103";"Africa";"MUS";56;63,4205112355445;-19,7104273451238;"Mauritius";1992;"Rodrigues";0,566;0,774;0,625;0,376;8;4,6;70,3;6270;33
"MUSr104";"Africa";"MUS";8;56,6080044360897;-10,374307493414;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MWIr101";"Africa";"MWI";1896;34,9603693955227;-15,6777201798909;"Malawi";1992;"Blantyre";0,375;0,383;0,375;0,366;8,1;4,2;44,9;1200;722
"MWIr102";"Africa";"MWI";9253;33,4092938236859;-12,9642043868661;"Malawi";1992;"Kasungu";0,321;0,353;0,324;0,291;7;2,9;42,9;850;395
"MWIr103";"Africa";"MWI";3524;35,5229592931081;-14,9441592372544;"Malawi";1992;"Machinga";0,283;0,358;0,319;0,198;5,4;1,4;43,3;830;714
"MWIr104";"Africa";"MWI";8858;35,1353529288514;-14,2624412571235;"Malawi";1992;"Mangochi";0,251;0,376;0,313;0,134;3,4;1,2;44,4;790;544
"MWIr105";"Africa";"MWI";10385;33,6378335586854;-11,7807137108253;"Malawi";1992;"Mzimba";0,366;0,379;0,333;0,389;9,3;4;44,6;910;605
"MWIr106";"Africa";"MWI";2644;34,4061272073243;-13,6712903647727;"Malawi";1992;"Salima";0,296;0,358;0,318;0,228;6,1;1,8;43,3;820;286
"MWIr107";"Africa";"MWI";1414;35,1528780664224;-16,0932218917558;"Malawi";1992;"Thyolo";0,29;0,354;0,324;0,213;4,8;2,4;43;850;685
"MWIr108";"Africa";"MWI";3391;35,4299224661625;-15,3971661467346;"Malawi";1992;"Zomba";0,317;0,353;0,335;0,268;6,7;2,4;42,9;920;506
"MWIr109";"Africa";"MWI";6130;33,7068491795623;-14,0240538874277;"Malawi";1992;"Lilongwe";0,293;0,355;0,331;0,215;5;2,3;43,1;890;1212
"MWIr110";"Africa";"MWI";2110;35,4991426268609;-15,8907218994377;"Malawi";1992;"Mulanje";0,293;0,372;0,325;0,208;5,5;1,6;44,2;860;648
"MWIr111";"Africa";"MWI";29729;34,0562874271161;-10,8022910796723;"Malawi";1992;"Other northern (Chitipa, Karonga, Rumphi, Nkhata Bay)";0,36;0,385;0,334;0,364;9;3,4;45;910;599
"MWIr112";"Africa";"MWI";24448;34,1040731946916;-13,677969178216;"Malawi";1992;"Other central (Nkhota Kota, Mchinji, Dowa, Ntchisi, Dedza, Ntcheu)";0,304;0,354;0,317;0,25;6,4;2,1;43;820;2046
"MWIr113";"Africa";"MWI";13839;34,9006289119414;-15,9148531768879;"Malawi";1992;"Other southern (Balaka, Mwanza, Phalombe, Chiradzulu, Chikwawa, Nsanje, neno)";0,301;0,371;0,315;0,233;6;2;44,1;800;1155
"MWIr114";"Africa";"MWI";10;34,7417135526934;-12,0615279759495;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"NAMr101";"Africa";"NAM";15430;23,8882773014849;-17,8652167051375;"Namibia";1992;"Caprivi";0,555;0,734;0,503;0,462;10,5;5,1;67,7;2800;75
"NAMr102";"Africa";"NAM";63773;15,2267104070955;-22,045298246151;"Namibia";1992;"Erongo";0,737;0,744;0,845;0,636;12,5;8,7;68,4;26840;71
"NAMr103";"Africa";"NAM";110973;17,3980678279227;-24,5593802414407;"Namibia";1992;"Hardap";0,61;0,634;0,715;0,501;10,8;6;61,2;11360;64
"NAMr104";"Africa";"NAM";160910;17,6123704834758;-26,9804137401638;"Namibia";1992;"Karas";0,669;0,62;0,805;0,6;12,7;7,4;60,3;20660;54
"NAMr105";"Africa";"NAM";36111;17,1563657072519;-22,9022681334398;"Namibia";1992;"Khomas";0,674;0,662;0,766;0,603;12,5;7,7;63;15970;201
